5217774797	19.0453645	47.5056860	Kossuth Lajos tér
5270706409	20.3087337	48.2306264	Kossuth Lajos u.
5657206944	20.3196613	46.4147174	Kossuth tér
5657206945	20.3193255	46.4147484	Kossuth tér
5741004541	18.9640915	47.5520469	Kossuth Lajos utca
5741004545	18.9642834	47.5521639	Kossuth Lajos utca
5923023931	21.6562079	48.3922178	Kossuth Lajos utca, Sátoraljaújhely
6190910090	17.8122917	46.5512914	Mernye, Kossuth L. u.
1000000003994186	18.4120206	46.0138645	Kossuth Lajos utca
1000000003994200	18.4141540	46.0115757	Kossuth Lajos utca
1000000004059464	18.1142635	46.1444057	Kossuth utca
1000000004059652	18.2908936	46.0314566	Kossuth Lajos utca
1000000004059679	18.3201198	46.0846798	Kossuth utca
1000000004080645	18.1834204	46.6939480	Kossuth Lajos tér
1000000004293045	17.8400554	46.1916385	Kossuth Lajos utca
1000000004293724	16.7218866	46.4292100	Kossuth Lajos utca
1000000004294043	17.8688966	46.9604060	Kossuth tér
1000000004320722	18.2654616	45.7975858	Kossuth Lajos utca
1000000004448423	18.2579656	46.1924857	Kossuth Lajos utca
1000000004448550	18.2687610	46.1895647	Kossuth Lajos utca
1000000004661779	18.1308739	47.7615072	Námestie Kossutha
1000000004767431	20.1268272	46.2653506	Kossuth Lajos sugárút
1000000004795841	17.7903300	46.8961228	Kossuth utca
1000000004806839	18.1319354	47.7618811	Námestie Kossutha
1000000004878813	20.7359722	46.3182937	Kossuth utca
1000000004929252	18.3629447	45.9370691	Kossuth Lajos utca
1000000004929937	18.9575891	46.4900098	Kossuth Lajos utca
1000000004930691	21.2701623	46.6430679	Kossuth Lajos tér
1000000004930694	21.2826389	46.6451750	Kossuth Lajos utca
1000000004930857	18.9992863	47.1614184	Kossuth Lajos utca
1000000004930895	19.0048832	46.8060705	Kossuth utca
1000000004937501	20.1455146	46.2572026	Kossuth Lajos sugárút
1000000004965554	17.2055680	47.9951054	Kossuth Lajos utca
1000000004990502	18.0048158	46.7365246	Kossuth Lajos utca
1000000004990845	18.0187585	46.7245901	Kossuth Lajos utca
1000000004991083	18.0308530	46.7288690	Kossuth Lajos utca
1000000005119637	17.8686824	46.9603196	Kossuth tér
1000000007835505	19.0700093	47.6005958	Kossuth Lajos üdülőpart
1000000008045036	17.7538010	46.8813551	Kossuth Lajos utca
1000000008094293	17.5781434	46.1189742	Kossuth utca
1000000008094327	17.3708007	46.8626256	Kossuth Lajos utca
1000000008094491	18.1226708	46.0052945	Kossuth utca
1000000008094493	18.1166892	46.0103128	Kossuth utca
1000000008094499	18.1210516	46.0058315	Kossuth utca
1000000008094517	18.1191885	46.0076776	Kossuth utca
1000000008169898	17.7527769	46.8824374	Kossuth Lajos utca
1000000008306739	18.4188687	46.0078564	Kossuth Lajos utca
1000000008312861	17.1188641	46.3613937	Kossuth utca
1000000010898852	19.1106187	47.5642624	Kossuth Lajos utca
1000000013884883	18.9414677	47.1791035	Kossuth Lajos utca
1000000014811414	18.9470926	47.4083934	Kossuth Lajos utca
1000000014820580	18.9490881	47.4093769	Kossuth Lajos utca
1000000014820970	18.9504248	47.4100113	Kossuth Lajos utca
1000000014863020	19.1393491	48.0276763	Kossuth utca
1000000014863025	19.1438348	48.0241060	Kossuth utca
1000000014863356	19.1474655	48.0214366	Kossuth utca
1000000015784170	18.9117606	47.3835899	Kossuth Lajos utca
1000000017271040	18.9758808	47.3947600	Kossuth utca
1000000017449566	19.1259470	47.5683600	Kossuth utca
1000000018934993	18.9367156	47.3241660	Kossuth Lajos utca
1000000019179815	18.6535568	46.6186601	Kossuth utca
1000000019377827	19.3475015	47.6016674	Kossuth Lajos utca
1000000019793911	18.9017211	46.4973014	Kossuth Lajos utca
1000000019793912	18.9025886	46.4928306	Kossuth Lajos utca
1000000019795302	18.6549772	46.3905748	Kossuth utca
1000000019795325	18.6505998	46.3895684	Kossuth utca
1000000019796569	18.6561788	46.3900598	Kossuth utca
1000000019797126	19.0106187	47.8078146	Kossuth utca
1000000019797127	19.0183204	47.8081490	Kossuth utca
1000000019797634	18.5308189	46.4636460	Kossuth Lajos utca
1000000019802643	19.2948394	48.0781127	Kossuth Lajos út
1000000019844724	20.5357832	47.9463086	Kossuth Lajos utca
1000000019847210	18.4725113	46.4987927	Kossuth Lajos utca
1000000019847304	18.4706402	46.5029461	Kossuth Lajos utca
1000000020012473	18.3904311	46.5773782	Kossuth Lajos utca
1000000021869016	18.9741782	47.3943089	Kossuth utca
1000000022778012	17.3382458	46.4537308	Kossuth utca
1000000023069679	21.6340047	47.5304422	Kossuth utca
1000000023150496	17.2693388	47.8723290	Kossuth Lajos utca
1000000023156454	17.2651134	47.8536184	Kossuth Lajos utca
1000000023279871	18.9220457	47.4346166	Kossuth Lajos utca
1000000023559385	21.0288223	46.8237205	Kossuth tér
1000000023560088	21.5324588	47.2294653	Kossuth utca
1000000023681389	19.0454376	47.5047539	Kossuth Lajos tér
1000000023896566	17.3430943	46.0322945	Kossuth utca
1000000024036228	19.0479378	47.5064663	Kossuth Lajos tér
1000000024251510	19.0598782	47.4943225	Kossuth Lajos utca
1000000024271209	18.0288516	47.7161038	Kossuth Lajos utca
1000000024272276	17.7479218	46.8808587	Kossuth Lajos utca
1000000024516793	17.8853048	46.9154264	Kossuth Lajos utca
1000000024516810	17.8893780	46.9119816	Kossuth Lajos utca
1000000024737095	19.0767206	47.6624845	Kossuth Lajos utca
1000000024791666	17.3308237	46.1044330	Kossuth utca
1000000024932140	17.6503447	46.1382387	Kossuth Lajos utca
1000000024967296	17.4442415	46.1485616	Kossuth utca
1000000024967460	17.3628469	46.2262039	Kossuth Lajos utca
1000000024976609	16.5170300	47.3403923	Kossuth Lajos utca
1000000025194729	18.4170355	46.4947102	Kossuth Lajos utca
1000000025196702	17.1056509	46.6377989	Kossuth Lajos utca
